Pond,Date,Mean_temp_A,Mean_temp_B,Mean_temp,Dosing
H10,2022/4/13,13.65215486,13.68709979,13.66962733,Pre
H11,2022/4/13,16.82949264,18.02108406,17.42528835,Pre
H12,2022/4/13,13.67600108,13.6503283,13.66316469,Pre
H2,2022/4/13,13.4033751,13.39208635,13.39773073,Pre
H3,2022/4/13,21.82282278,21.82282278,21.82282278,Pre
H4,2022/4/13,17.8205408,17.88383382,17.85218731,Pre
H5,2022/4/13,15.88986479,15.43505858,15.66246169,Pre
H6,2022/4/13,13.95639181,13.99508413,13.97573797,Pre
H7,2022/4/13,20.60291785,20.92614354,20.7645307,Pre
H8,2022/4/13,17.87619861,17.8449699,17.86058426,Pre
H9,2022/4/13,14.8843792,14.84503188,14.86470554,Pre
A1,2022/4/14,17.68155521,17.67944639,17.6805008,Pre
A10,2022/4/14,13.48630806,13.41565392,13.45098099,Pre
A11,2022/4/14,17.71515528,17.72165889,17.71840709,Pre
A12,2022/4/14,14.01792344,14.08762854,14.05277599,Pre
A2,2022/4/14,13.35198483,13.37385365,13.36291924,Pre
A3,2022/4/14,18.21687382,18.67894517,18.4479095,Pre
A4,2022/4/14,14.18256,14.17969063,14.18112532,Pre
A5,2022/4/14,14.63423212,14.71146021,14.67284617,Pre
A6,2022/4/14,17.53839722,17.68754813,17.61297268,Pre
A7,2022/4/14,13.76885566,13.84031208,13.80458387,Pre
A8,2022/4/14,18.67943094,18.72936753,18.70439924,Pre
A9,2022/4/14,15.60021434,15.68438309,15.64229872,Pre
B1,2022/4/14,14.52124719,14.7852759,14.65326155,Pre
B10,2022/4/14,20.28905361,21.74634344,21.01769853,Pre
B11,2022/4/14,15.65019257,15.68525594,15.66772426,Pre
B12,2022/4/14,13.42373757,13.37195146,13.39784452,Pre
B2,2022/4/14,13.16730264,13.12662795,13.1469653,Pre
B3,2022/4/14,18.87618764,19.67346031,19.27482398,Pre
B4,2022/4/14,13.96354118,13.9634233,13.96348224,Pre
B5,2022/4/14,13.73798299,13.80494965,13.77146632,Pre
B6,2022/4/14,19.88155087,20.68682917,20.28419002,Pre
B7,2022/4/14,16.68372549,16.6490149,16.6663702,Pre
B8,2022/4/14,14.01209035,14.01929424,14.0156923,Pre
B9,2022/4/14,17.69272396,17.65171785,17.67222091,Pre
C1,2022/4/14,13.42813326,13.89917118,13.66365222,Pre
C10,2022/4/14,17.6718575,17.6921301,17.6819938,Pre
C11,2022/4/14,20.71827465,20.7268667,20.72257068,Pre
C12,2022/4/14,14.09871378,14.08261056,14.09066217,Pre
C2,2022/4/14,15.64998274,15.68524549,15.66761412,Pre
C3,2022/4/14,17.695545,17.67519899,17.685372,Pre
C4,2022/4/14,19.37118479,21.68167788,20.52643134,Pre
C5,2022/4/14,15.67084698,15.69505972,15.68295335,Pre
C6,2022/4/14,13.78580955,13.75495167,13.77038061,Pre
C7,2022/4/14,15.69392514,15.67506372,15.68449443,Pre
C8,2022/4/14,17.69652358,17.70290524,17.69971441,Pre
C9,2022/4/14,14.13123087,14.16890049,14.15006568,Pre
D1,2022/4/14,14.08687792,14.11178188,14.0993299,Pre
D10,2022/4/14,13.62516976,13.73776271,13.68146624,Pre
D11,2022/4/14,17.61217313,17.70185521,17.65701417,Pre
D12,2022/4/14,17.65334559,17.67937778,17.66636169,Pre
D2,2022/4/14,17.68610111,17.59646108,17.6412811,Pre
D3,2022/4/14,19.66952538,19.65027517,19.65990028,Pre
D4,2022/4/14,15.51067406,15.69515802,15.60291604,Pre
D5,2022/4/14,13.47689615,13.48674677,13.48182146,Pre
D6,2022/4/14,13.20423087,13.19281229,13.19852158,Pre
D7,2022/4/14,17.72086983,17.72893292,17.72490138,Pre
D8,2022/4/14,14.11826108,14.1399549,14.12910799,Pre
D9,2022/4/14,19.73179201,19.70101333,19.71640267,Pre
E1,2022/4/14,17.7037751,17.68571038,17.69474274,Pre
E10,2022/4/14,15.67307715,15.69661424,15.6848457,Pre
E11,2022/4/14,16.68770024,16.69410465,16.69090245,Pre
E12,2022/4/14,12.74489809,12.77217472,12.75853641,Pre
E2,2022/4/14,20.541745,20.68718153,20.61446327,Pre
E3,2022/4/14,12.59312028,12.59312028,12.59312028,Pre
E4,2022/4/14,17.66875743,17.68670472,17.67773108,Pre
E5,2022/4/14,16.69496813,16.67387354,16.68442084,Pre
E6,2022/4/14,13.94392955,13.97661882,13.96027419,Pre
E7,2022/4/14,17.62594274,17.68217427,17.65405851,Pre
E8,2022/4/14,14.08528653,14.11895118,14.10211886,Pre
E9,2022/4/14,15.67204684,15.68377889,15.67791287,Pre
F1,2022/4/14,13.92417087,13.95266764,13.93841926,Pre
F10,2022/4/14,19.77375104,16.45128194,18.11251649,Pre
F11,2022/4/14,14.06515844,14.05768351,14.06142098,Pre
F12,2022/4/14,15.68670146,15.5966525,15.64167698,Pre
F2,2022/4/14,16.1987608,17.73166052,16.96521066,Pre
F3,2022/4/14,17.69982587,17.65179153,17.6758087,Pre
F4,2022/4/14,12.60731201,12.68485188,12.64608195,Pre
F5,2022/4/14,13.61832247,13.60371875,13.61102061,Pre
F6,2022/4/14,18.687095,18.54971979,18.6184074,Pre
F7,2022/4/14,21.68919535,21.61422507,21.65171021,Pre
F8,2022/4/14,15.07078174,15.69107028,15.38092601,Pre
F9,2022/4/14,14.02066465,13.9795274,14.00009603,Pre
G1,2022/4/14,15.71152833,15.71829674,15.71491254,Pre
G10,2022/4/14,15.68829181,15.67852972,15.68341077,Pre
G11,2022/4/14,18.58443729,18.67680302,18.63062016,Pre
G12,2022/4/14,17.63455385,17.69473101,17.66464243,Pre
G2,2022/4/14,14.66210524,14.70147097,14.68178811,Pre
G3,2022/4/14,15.69361434,15.61748188,15.65554811,Pre
G4,2022/4/14,17.70498368,17.70822076,17.70660222,Pre
G5,2022/4/14,16.69355323,16.65880111,16.67617717,Pre
G6,2022/4/14,13.45059378,13.46052274,13.45555826,Pre
G7,2022/4/14,14.14140347,14.17893337,14.16016842,Pre
G8,2022/4/14,13.5497799,13.56523934,13.55750962,Pre
G9,2022/4/14,17.68200396,17.29138201,17.48669299,Pre
H1,2022/4/14,13.46673632,13.54460292,13.50566962,Pre
H10,2022/4/14,13.43011813,13.46483372,13.44747593,Pre
H11,2022/4/14,16.73751691,17.75159184,17.24455438,Pre
H12,2022/4/14,13.45524451,13.43001375,13.44262913,Pre
H2,2022/4/14,13.18408965,13.17314101,13.17861533,Pre
H3,2022/4/14,21.65102875,21.65102875,21.65102875,Pre
H4,2022/4/14,17.64272861,17.70290316,17.67281589,Pre
H5,2022/4/14,15.69384441,15.18326198,15.4385532,Pre
H6,2022/4/14,13.82861101,13.86854872,13.84857987,Pre
H7,2022/4/14,20.41283882,20.7224899,20.56766436,Pre
H8,2022/4/14,17.6940959,17.66763229,17.6808641,Pre
H9,2022/4/14,14.70037153,14.65857587,14.6794737,Pre
A1,2022/4/15,18.34373285,18.33968351,18.34170818,Pre
A10,2022/4/15,13.83308222,13.75273146,13.79290684,Pre
A11,2022/4/15,18.39874118,18.40112771,18.39993445,Pre
A12,2022/4/15,14.66332028,14.76257576,14.71294802,Pre
A2,2022/4/15,13.78888014,13.80991601,13.79939808,Pre
A3,2022/4/15,18.71285132,19.3488626,19.03085696,Pre
A4,2022/4/15,14.96539632,14.9655184,14.96545736,Pre
A5,2022/4/15,15.31519073,15.39782229,15.35650651,Pre
A6,2022/4/15,18.17679323,18.35916615,18.26797969,Pre
A7,2022/4/15,14.55852656,14.6322551,14.59539083,Pre
A8,2022/4/15,19.39418462,19.46409378,19.4291392,Pre
A9,2022/4/15,16.28145819,16.36489403,16.32317611,Pre
B1,2022/4/15,15.16556684,15.43370962,15.29963823,Pre
B10,2022/4/15,20.68467646,22.5485251,21.61660078,Pre
B11,2022/4/15,16.32070142,16.35558892,16.33814517,Pre
B12,2022/4/15,13.98052059,13.92066813,13.95059436,Pre
B2,2022/4/15,13.53477306,13.49813354,13.5164533,Pre
B3,2022/4/15,19.36687267,20.33611278,19.85149273,Pre
B4,2022/4/15,14.71678778,14.72065059,14.71871919,Pre
B5,2022/4/15,14.34055451,14.41436514,14.37745983,Pre
B6,2022/4/15,20.3615401,21.34839861,20.85496936,Pre
B7,2022/4/15,17.35894208,17.32076882,17.33985545,Pre
B8,2022/4/15,14.84519542,14.85436962,14.84978252,Pre
B9,2022/4/15,18.35468118,18.31737896,18.33603007,Pre
C1,2022/4/15,13.91265194,14.39808333,14.15536764,Pre
C10,2022/4/15,18.32311205,18.34811042,18.33561124,Pre
C11,2022/4/15,21.39487413,21.4094783,21.40217622,Pre
C12,2022/4/15,14.85783653,14.83649267,14.8471646,Pre
C2,2022/4/15,16.29575861,16.34442049,16.32008955,Pre
C3,2022/4/15,18.38034524,18.36271722,18.37153123,Pre
C4,2022/4/15,19.62047757,22.34368125,20.98207941,Pre
C5,2022/4/15,16.34341948,16.36717885,16.35529917,Pre
C6,2022/4/15,14.35256292,14.31786344,14.33521318,Pre
C7,2022/4/15,16.36379431,16.33993799,16.35186615,Pre
C8,2022/4/15,18.41965288,18.42630014,18.42297651,Pre
C9,2022/4/15,14.84375847,14.89218434,14.86797141,Pre
D1,2022/4/15,14.65433354,14.68119951,14.66776653,Pre
D10,2022/4/15,14.24807073,14.36809444,14.30808259,Pre
D11,2022/4/15,18.28080736,18.36974076,18.32527406,Pre
D12,2022/4/15,18.3150634,18.34509438,18.33007889,Pre
D2,2022/4/15,18.34145622,18.23960736,18.29053179,Pre
D3,2022/4/15,20.33127226,20.29963448,20.31545337,Pre
D4,2022/4/15,16.16691191,16.36216538,16.26453865,Pre
D5,2022/4/15,13.95490528,13.96258309,13.95874419,Pre
D6,2022/4/15,13.73020854,13.73084917,13.73052886,Pre
D7,2022/4/15,18.38581431,18.38445743,18.38513587,Pre
D8,2022/4/15,14.84006413,14.85857569,14.84931991,Pre
D9,2022/4/15,20.40449247,20.37417174,20.38933211,Pre
E1,2022/4/15,18.35822653,18.33586861,18.34704757,Pre
E10,2022/4/15,16.33497858,16.36019073,16.34758466,Pre
E11,2022/4/15,17.35882385,17.36349389,17.36115887,Pre
E12,2022/4/15,13.07714931,13.10141184,13.08928058,Pre
E2,2022/4/15,21.18323003,21.33473948,21.25898476,Pre
E3,2022/4/15,12.72754396,12.72754396,12.72754396,Pre
E4,2022/4/15,18.34677354,18.36130903,18.35404129,Pre
E5,2022/4/15,17.3641784,17.35092622,17.35755231,Pre
E6,2022/4/15,14.57719524,14.61258017,14.59488771,Pre
E7,2022/4/15,18.2853301,18.3486342,18.31698215,Pre
E8,2022/4/15,14.74075417,14.77328465,14.75701941,Pre
E9,2022/4/15,16.34118375,16.3509409,16.34606233,Pre
F1,2022/4/15,14.5179526,14.55163854,14.53479557,Pre
F10,2022/4/15,20.56533955,16.78511403,18.67522679,Pre
F11,2022/4/15,14.96186316,14.9607891,14.96132613,Pre
F12,2022/4/15,16.35388552,16.26018476,16.30703514,Pre
F2,2022/4/15,16.9413709,18.53768361,17.73952726,Pre
F3,2022/4/15,18.35421493,18.29409858,18.32415676,Pre
F4,2022/4/15,12.90065924,12.98279944,12.94172934,Pre
F5,2022/4/15,14.34702549,14.33734278,14.34218414,Pre
F6,2022/4/15,19.35903257,19.22180233,19.29041745,Pre
F7,2022/4/15,22.34941365,22.27133024,22.31037195,Pre
F8,2022/4/15,15.73065104,16.35387514,16.04226309,Pre
F9,2022/4/15,14.64441358,14.60435031,14.62438195,Pre
G1,2022/4/15,16.40878576,16.42071486,16.41475031,Pre
G10,2022/4/15,16.36301174,16.35244483,16.35772829,Pre
G11,2022/4/15,19.25415938,19.34309757,19.29862848,Pre
G12,2022/4/15,18.30932917,18.36991198,18.33962058,Pre
G2,2022/4/15,15.31874882,15.36532795,15.34203839,Pre
G3,2022/4/15,16.35907983,16.29400389,16.32654186,Pre
G4,2022/4/15,18.3947909,18.39752674,18.39615882,Pre
G5,2022/4/15,17.38735799,17.34622236,17.36679018,Pre
G6,2022/4/15,13.95713642,13.96271111,13.95992377,Pre
G7,2022/4/15,14.91902434,14.97324486,14.9461346,Pre
G8,2022/4/15,14.06979833,14.08382292,14.07681063,Pre
G9,2022/4/15,18.34787042,17.80412146,18.07599594,Pre
H1,2022/4/15,14.12329469,14.20417056,14.16373263,Pre
H10,2022/4/15,13.90321948,13.94267993,13.92294971,Pre
H11,2022/4/15,17.00958653,18.53474715,17.77216684,Pre
H12,2022/4/15,13.94745635,13.92558517,13.93652076,Pre
H2,2022/4/15,13.70479566,13.68081049,13.69280308,Pre
H3,2022/4/15,22.32174083,22.32174083,22.32174083,Pre
H4,2022/4/15,18.37818233,18.44874007,18.4134612,Pre
H5,2022/4/15,16.36689878,15.64469788,16.00579833,Pre
H6,2022/4/15,14.43960924,14.48668899,14.46314912,Pre
H7,2022/4/15,21.04502597,21.44071354,21.24286976,Pre
H8,2022/4/15,18.35212701,18.33455177,18.34333939,Pre
H9,2022/4/15,15.37092722,15.32472816,15.34782769,Pre
A1,2022/4/16,19.88327132,19.87553649,19.87940391,Pre
A10,2022/4/16,15.12186167,15.04213774,15.08199971,Pre
A11,2022/4/16,19.95965309,19.9574301,19.9585416,Pre
A12,2022/4/16,16.67148507,16.77325698,16.72237103,Pre
A2,2022/4/16,15.25427632,15.27672139,15.26549886,Pre
A3,2022/4/16,20.33494819,20.88224649,20.60859734,Pre
A4,2022/4/16,16.65341076,16.65315635,16.65328356,Pre
A5,2022/4/16,16.86394976,16.95244538,16.90819757,Pre
A6,2022/4/16,19.74317118,19.89788295,19.82052707,Pre
A7,2022/4/16,16.24320521,16.32937861,16.28629191,Pre
A8,2022/4/16,20.91853316,20.98886056,20.95369686,Pre
A9,2022/4/16,17.82597632,17.90991347,17.8679449,Pre
B1,2022/4/16,16.79507378,17.06836358,16.93171868,Pre
B10,2022/4/16,22.08090406,23.9191151,23.00000958,Pre
B11,2022/4/16,17.87840108,17.91763875,17.89801992,Pre
B12,2022/4/16,15.76676351,15.70252455,15.73464403,Pre
B2,2022/4/16,14.91273878,14.88006066,14.89639972,Pre
B3,2022/4/16,20.8597891,21.87840844,21.36909877,Pre
B4,2022/4/16,16.34283604,16.35185403,16.34734504,Pre
B5,2022/4/16,15.9576666,16.0302984,15.9939825,Pre
B6,2022/4/16,21.90087924,22.88554729,22.39321327,Pre
B7,2022/4/16,18.90171309,18.86016094,18.88093702,Pre
B8,2022/4/16,16.54249625,16.55393816,16.54821721,Pre
B9,2022/4/16,19.8964076,19.86174295,19.87907528,Pre
C1,2022/4/16,15.3567491,15.87192635,15.61433773,Pre
C10,2022/4/16,19.86721427,19.89539281,19.88130354,Pre
C11,2022/4/16,22.88328622,22.90524781,22.89426702,Pre
C12,2022/4/16,16.73688288,16.71815819,16.72752054,Pre
C2,2022/4/16,17.87677833,17.90812865,17.89245349,Pre
C3,2022/4/16,19.91299056,19.89854615,19.90576836,Pre
C4,2022/4/16,20.88399899,23.88481017,22.38440458,Pre
C5,2022/4/16,17.89538715,17.91808236,17.90673476,Pre
C6,2022/4/16,15.92125451,15.88729417,15.90427434,Pre
C7,2022/4/16,17.90809927,17.87906872,17.893584,Pre
C8,2022/4/16,19.99245358,19.99643604,19.99444481,Pre
C9,2022/4/16,16.57661517,16.63127806,16.60394662,Pre
D1,2022/4/16,16.27430753,16.29931844,16.28681299,Pre
D10,2022/4/16,15.85754368,15.98193986,15.91974177,Pre
D11,2022/4/16,19.82946267,19.91703896,19.87325082,Pre
D12,2022/4/16,19.86276774,19.89010073,19.87643424,Pre
D2,2022/4/16,19.88396646,19.77637358,19.83017002,Pre
D3,2022/4/16,21.87048587,21.83221618,21.85135103,Pre
D4,2022/4/16,17.69674847,17.91030858,17.80352853,Pre
D5,2022/4/16,15.49400674,15.50032799,15.49716737,Pre
D6,2022/4/16,15.15679413,15.15920809,15.15800111,Pre
D7,2022/4/16,19.95298976,19.94897712,19.95098344,Pre
D8,2022/4/16,16.5413133,16.55265639,16.54698485,Pre
D9,2022/4/16,21.92173007,21.88796712,21.9048486,Pre
E1,2022/4/16,19.89531288,19.87307899,19.88419594,Pre
E10,2022/4/16,17.89720729,17.92134337,17.90927533,Pre
E11,2022/4/16,18.92321986,18.92336056,18.92329021,Pre
E12,2022/4/16,14.58242014,14.60293934,14.59267974,Pre
E2,2022/4/16,22.72469497,22.88143479,22.80306488,Pre
E3,2022/4/16,13.70729406,13.70729406,13.70729406,Pre
E4,2022/4/16,19.88312444,19.89186899,19.88749672,Pre
E5,2022/4/16,18.90789531,18.89236045,18.90012788,Pre
E6,2022/4/16,16.22768056,16.27046483,16.2490727,Pre
E7,2022/4/16,19.84099854,19.9012051,19.87110182,Pre
E8,2022/4/16,16.40214111,16.43164049,16.4168908,Pre
E9,2022/4/16,17.89967111,17.90649122,17.90308117,Pre
F1,2022/4/16,16.09128986,16.12459931,16.10794459,Pre
F10,2022/4/16,21.92640278,17.73225003,19.82932641,Pre
F11,2022/4/16,16.72135257,16.72323774,16.72229516,Pre
F12,2022/4/16,17.91998872,17.82397788,17.8719833,Pre
F2,2022/4/16,18.19378635,20.0006483,19.09721733,Pre
F3,2022/4/16,19.8928609,19.83838601,19.86562346,Pre
F4,2022/4/16,14.17240681,14.267895,14.22015091,Pre
F5,2022/4/16,15.84474333,15.83550458,15.84012396,Pre
F6,2022/4/16,20.89546924,20.7484909,20.82198007,Pre
F7,2022/4/16,23.88010205,23.80633778,23.84321992,Pre
F8,2022/4/16,17.25855403,17.90481122,17.58168263,Pre
F9,2022/4/16,16.33056587,16.29481615,16.31269101,Pre
G1,2022/4/16,17.97135146,17.98239865,17.97687506,Pre
G10,2022/4/16,17.90664809,17.89773608,17.90219209,Pre
G11,2022/4/16,20.79689854,20.88825462,20.84257658,Pre
G12,2022/4/16,19.84683653,19.91199556,19.87941605,Pre
G2,2022/4/16,16.92585167,16.9730551,16.94945339,Pre
G3,2022/4/16,17.9040141,17.82953076,17.86677243,Pre
G4,2022/4/16,19.93506726,19.93068358,19.93287542,Pre
G5,2022/4/16,18.92458059,18.88305639,18.90381849,Pre
G6,2022/4/16,15.45414083,15.45474823,15.45444453,Pre
G7,2022/4/16,16.50445806,16.54891861,16.52668834,Pre
G8,2022/4/16,15.55474903,15.5687116,15.56173032,Pre
G9,2022/4/16,19.88957271,19.3545692,19.62207096,Pre
H1,2022/4/16,15.57677167,15.65789483,15.61733325,Pre
H10,2022/4/16,15.42061642,15.46128747,15.44095195,Pre
H11,2022/4/16,18.28409684,19.91390243,19.09899964,Pre
H12,2022/4/16,15.52811045,15.50831483,15.51821264,Pre
H2,2022/4/16,15.04600576,15.02044618,15.03322597,Pre
H3,2022/4/16,23.8544649,23.8544649,23.8544649,Pre
H4,2022/4/16,19.86876531,19.94646128,19.9076133,Pre
H5,2022/4/16,17.91096677,17.1919874,17.55147709,Pre
H6,2022/4/16,16.07902681,16.13328403,16.10615542,Pre
H7,2022/4/16,22.49623007,22.90737757,22.70180382,Pre
H8,2022/4/16,19.90264649,19.87974073,19.89119361,Pre
H9,2022/4/16,16.97860497,16.92754208,16.95307353,Pre
A1,2022/4/17,19.82805097,19.82139566,19.82472332,Pre
A10,2022/4/17,15.50511587,15.4330025,15.46905919,Pre
A11,2022/4/17,19.85512917,19.86362042,19.8593748,Pre
A12,2022/4/17,17.07545965,17.13595073,17.10570519,Pre
A2,2022/4/17,15.3570901,15.37924955,15.36816983,Pre
A3,2022/4/17,20.49965806,20.81986847,20.65976327,Pre
A4,2022/4/17,16.63812205,16.63548885,16.63680545,Pre
A5,2022/4/17,16.80529507,16.88714365,16.84621936,Pre
A6,2022/4/17,19.70508163,19.83324823,19.76916493,Pre
A7,2022/4/17,16.18953813,16.27366903,16.23160358,Pre
A8,2022/4/17,20.74644667,20.80332191,20.77488429,Pre
A9,2022/4/17,17.73551976,17.81876806,17.77714391,Pre
B1,2022/4/17,16.83695833,17.14125007,16.9891042,Pre
B10,2022/4/17,22.13204955,23.7083599,22.92020473,Pre
B11,2022/4/17,17.80321538,17.84128688,17.82225113,Pre
B12,2022/4/17,16.00107892,15.94985267,15.9754658,Pre
B2,2022/4/17,15.30640955,15.26944198,15.28792577,Pre
B3,2022/4/17,21.04220875,21.81802542,21.43011709,Pre
B4,2022/4/17,16.28941247,16.29366497,16.29153872,Pre
B5,2022/4/17,16.18306847,16.25072799,16.21689823,Pre
B6,2022/4/17,22.18479424,22.83216233,22.50847829,Pre
B7,2022/4/17,18.83631622,18.79963351,18.81797487,Pre
B8,2022/4/17,16.46532656,16.46701309,16.46616983,Pre
B9,2022/4/17,19.79296878,19.75378628,19.77337753,Pre
C1,2022/4/17,15.55793868,16.07631094,15.81712481,Pre
C10,2022/4/17,19.81919174,19.84134021,19.83026598,Pre
C11,2022/4/17,22.78608354,22.80526194,22.79567274,Pre
C12,2022/4/17,17.00290569,16.9867467,16.9948262,Pre
C2,2022/4/17,17.83721799,17.86469181,17.8509549,Pre
C3,2022/4/17,19.83260747,19.81571257,19.82416002,Pre
C4,2022/4/17,21.45069715,23.82829017,22.63949366,Pre
C5,2022/4/17,17.84028559,17.86261799,17.85145179,Pre
C6,2022/4/17,16.23394938,16.20275295,16.21835117,Pre
C7,2022/4/17,17.83541194,17.81509215,17.82525205,Pre
C8,2022/4/17,19.8461184,19.85063465,19.84837653,Pre
C9,2022/4/17,16.76106045,16.8078183,16.78443938,Pre
D1,2022/4/17,16.54137,16.56668715,16.55402858,Pre
D10,2022/4/17,15.85848517,15.97457931,15.91653224,Pre
D11,2022/4/17,19.7662291,19.85687028,19.81154969,Pre
D12,2022/4/17,19.79873399,19.82364024,19.81118712,Pre
D2,2022/4/17,19.83394573,19.75979622,19.79687098,Pre
D3,2022/4/17,21.80770924,21.79165743,21.79968334,Pre
D4,2022/4/17,17.64347156,17.84622049,17.74484603,Pre
D5,2022/4/17,15.88174934,15.8927274,15.88723837,Pre
D6,2022/4/17,15.11772365,15.10861385,15.11316875,Pre
D7,2022/4/17,19.85213247,19.85658663,19.85435955,Pre
D8,2022/4/17,16.75216497,16.76753323,16.7598491,Pre
D9,2022/4/17,21.79107781,21.76144111,21.77625946,Pre
E1,2022/4/17,19.85411247,19.83494826,19.84453037,Pre
E10,2022/4/17,17.82871639,17.85799594,17.84335617,Pre
E11,2022/4/17,18.85337236,18.85749132,18.85543184,Pre
E12,2022/4/17,15.30916681,15.33395017,15.32155849,Pre
E2,2022/4/17,22.67813882,22.83285323,22.75549603,Pre
E3,2022/4/17,14.29548795,14.29548795,14.29548795,Pre
E4,2022/4/17,19.82085892,19.83121413,19.82603653,Pre
E5,2022/4/17,18.84668795,18.8214633,18.83407563,Pre
E6,2022/4/17,16.46350872,16.50294028,16.4832245,Pre
E7,2022/4/17,19.7772659,19.8302799,19.8037729,Pre
E8,2022/4/17,16.62668201,16.66050878,16.6435954,Pre
E9,2022/4/17,17.82780559,17.8396624,17.833734,Pre
F1,2022/4/17,16.22119868,16.25378917,16.23749393,Pre
F10,2022/4/17,21.86391604,18.08176809,19.97284207,Pre
F11,2022/4/17,16.55294813,16.54587194,16.54941004,Pre
F12,2022/4/17,17.84361622,17.75335934,17.79848778,Pre
F2,2022/4/17,18.15465861,19.94206167,19.04836014,Pre
F3,2022/4/17,19.83727722,19.7900474,19.81366231,Pre
F4,2022/4/17,14.56867115,14.65770049,14.61318582,Pre
F5,2022/4/17,15.66241951,15.65081253,15.65661602,Pre
F6,2022/4/17,20.83604719,20.69517885,20.76561302,Pre
F7,2022/4/17,23.81886063,23.74743823,23.78314943,Pre
F8,2022/4/17,17.18866524,17.84503174,17.51684849,Pre
F9,2022/4/17,16.5902375,16.55335757,16.57179754,Pre
G1,2022/4/17,17.89389542,17.90318382,17.89853962,Pre
G10,2022/4/17,17.8539226,17.84647462,17.85019861,Pre
G11,2022/4/17,20.72466983,20.81993344,20.77230164,Pre
G12,2022/4/17,19.78113038,19.8445858,19.81285809,Pre
G2,2022/4/17,16.97685698,17.01857785,16.99771742,Pre
G3,2022/4/17,17.84180969,17.74972038,17.79576504,Pre
G4,2022/4/17,19.8678284,19.86463069,19.86622955,Pre
G5,2022/4/17,18.84510792,18.80748944,18.82629868,Pre
G6,2022/4/17,15.66188507,15.66767635,15.66478071,Pre
G7,2022/4/17,16.45420066,16.48621622,16.47020844,Pre
G8,2022/4/17,15.62938528,15.64266813,15.63602671,Pre
G9,2022/4/17,19.82797493,19.46549063,19.64673278,Pre
H1,2022/4/17,15.44867094,15.52916736,15.48891915,Pre
H10,2022/4/17,15.51873184,15.55410556,15.5364187,Pre
H11,2022/4/17,18.77870434,19.94868278,19.36369356,Pre
H12,2022/4/17,15.85027788,15.81699219,15.83363504,Pre
H2,2022/4/17,15.04077951,15.02493208,15.0328558,Pre
H3,2022/4/17,23.74718691,23.74718691,23.74718691,Pre
H4,2022/4/17,19.79278455,19.86375378,19.82826917,Pre
H5,2022/4/17,17.84613146,17.41418319,17.63015733,Pre
H6,2022/4/17,16.2380641,16.28348726,16.26077568,Pre
H7,2022/4/17,22.49131132,22.76272844,22.62701988,Pre
H8,2022/4/17,19.83480705,19.80780215,19.8213046,Pre
H9,2022/4/17,16.9323642,16.88898073,16.91067247,Pre
A1,2022/4/18,19.50996788,19.50308583,19.50652686,Pre
A10,2022/4/18,15.10095406,15.02910826,15.06503116,Pre
A11,2022/4/18,19.53508778,19.54372653,19.53940716,Pre
A12,2022/4/18,16.54507594,16.61039698,16.57773646,Pre
A2,2022/4/18,15.01382892,15.03664403,15.02523648,Pre
A3,2022/4/18,20.13972715,20.51199851,20.32586283,Pre
A4,2022/4/18,16.26730333,16.26364104,16.26547219,Pre
A5,2022/4/18,16.47031878,16.55564392,16.51298135,Pre
A6,2022/4/18,19.38020302,19.51553385,19.44786844,Pre
A7,2022/4/18,15.73853142,15.81800823,15.77826983,Pre
A8,2022/4/18,20.48037406,20.53837292,20.50937349,Pre
A9,2022/4/18,17.44268156,17.52605253,17.48436705,Pre
B1,2022/4/18,16.51251465,16.84381212,16.67816339,Pre
B10,2022/4/18,21.8625075,23.47829802,22.67040276,Pre
B11,2022/4/18,17.49308156,17.53065604,17.5118688,Pre
B12,2022/4/18,15.51821733,15.46524868,15.49173301,Pre
B2,2022/4/18,14.94448233,14.90537476,14.92492855,Pre
B3,2022/4/18,20.68421639,21.50284441,21.0935304,Pre
B4,2022/4/18,15.94661771,15.95227156,15.94944464,Pre
B5,2022/4/18,15.77207865,15.84247875,15.8072787,Pre
B6,2022/4/18,21.84469264,22.5101634,22.17742802,Pre
B7,2022/4/18,18.51948688,18.4818966,18.50069174,Pre
B8,2022/4/18,16.02283872,16.02573917,16.02428895,Pre
B9,2022/4/18,19.51509396,19.47589181,19.49549289,Pre
C1,2022/4/18,15.31414608,15.83490354,15.57452481,Pre
C10,2022/4/18,19.49473583,19.51941861,19.50707722,Pre
C11,2022/4/18,22.50599427,22.52582573,22.51591,Pre
C12,2022/4/18,16.48363278,16.46660813,16.47512046,Pre
C2,2022/4/18,17.51095115,17.54208701,17.52651908,Pre
C3,2022/4/18,19.51288045,19.4977126,19.50529653,Pre
C4,2022/4/18,21.16882302,23.50634701,22.33758502,Pre
C5,2022/4/18,17.53008205,17.55323323,17.54165764,Pre
C6,2022/4/18,15.84386347,15.81396858,15.82891603,Pre
C7,2022/4/18,17.53222611,17.51119639,17.52171125,Pre
C8,2022/4/18,19.5320676,19.53546309,19.53376535,Pre
C9,2022/4/18,16.3746533,16.42297594,16.39881462,Pre
D1,2022/4/18,16.30299955,16.32668267,16.31484111,Pre
D10,2022/4/18,15.49491684,15.61389024,15.55440354,Pre
D11,2022/4/18,19.45520052,19.54412962,19.49966507,Pre
D12,2022/4/18,19.48159872,19.50902069,19.49530971,Pre
D2,2022/4/18,19.50918319,19.42990931,19.46954625,Pre
